time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-11-14T08:32:50.820Z,36.9098333,-121.1086667,-0.36,2.59,md,69,80,0.1107,0.11,nc,nc72724875,2016-11-14T22:30:04.185Z,"25km ENE of Ridgemark, California",earthquake,0.14,0.38,0.175,121,reviewed,nc,nc
2016-11-14T07:45:29.164Z,56.3778,-156.5386,52.4,3.6,ml,,,,0.58,ak,ak14331662,2016-11-17T02:52:11.175Z,"83km NW of Chirikof Island, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-11-14T07:33:05.060Z,-20.6059,-173.7969,10,4.8,mb,,151,3.947,1.03,us,us100077ld,2016-11-14T08:58:47.040Z,"106km SSE of Pangai, Tonga",earthquake,11.4,1.9,0.103,29,reviewed,us,us
2016-11-14T07:21:05.170Z,-41.7612,174.2768,20.24,5.3,mb,,98,0.048,0.86,us,us100077l5,2016-11-15T16:49:39.000Z,"38km SE of Blenheim, New Zealand",earthquake,2.7,1.2,0.094,38,reviewed,us,us
2016-11-14T07:20:48.494Z,59.7489,-137.9768,5.7,2.7,ml,,,,0.64,ak,ak14331655,2016-11-17T02:45:43.130Z,"101km ENE of Yakutat, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2016-11-14T06:47:52.460Z,-42.353,173.8551,14.83,5.8,mb,,104,0.242,0.95,us,us100077ky,2016-11-15T16:43:43.000Z,"15km ENE of Kaikoura, New Zealand",earthquake,3.3,3.7,0.083,53,reviewed,us,us
2016-11-14T06:42:58.930Z,-41.8672,174.3707,8.75,5.1,mb,,107,0.166,0.86,us,us100077kw,2016-11-14T13:34:00.040Z,"52km SE of Blenheim, New Zealand",earthquake,2.9,5.2,0.142,16,reviewed,us,us
2016-11-14T06:34:16.315Z,51.0288,178.7782,13.3,2.9,ml,,,,0.69,ak,ak14331104,2016-11-17T02:46:10.572Z,"104km S of Little Sitkin Island, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2016-11-14T06:03:35.620Z,-6.3257,147.6417,105.51,4.5,mb,,106,3.096,1.17,us,us100077kq,2016-11-14T15:00:53.343Z,"39km NW of Finschhafen, Papua New Guinea",earthquake,15.1,11.1,0.115,22,reviewed,us,us
2016-11-14T05:16:31.240Z,-42.4105,173.5358,23.52,4.8,mwr,,53,0.006,0.99,us,us100077kc,2016-11-14T08:24:28.040Z,"11km W of Kaikoura, New Zealand",earthquake,3.1,4.6,0.053,34,reviewed,us,us
2016-11-14T04:47:39.375Z,51.0564,178.7816,17.2,2.9,ml,,,,0.65,ak,ak14330413,2016-11-17T02:45:45.144Z,"101km S of Little Sitkin Island, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2016-11-14T04:10:17.120Z,-42.1708,174.1034,10,4.5,mb,,126,0.429,1.48,us,us100077k0,2016-11-14T04:38:54.040Z,"43km NE of Kaikoura, New Zealand",earthquake,2.2,1.9,0.164,11,reviewed,us,us
2016-11-14T04:05:45.430Z,-42.3952,173.8489,10,4.5,mb,,121,0.23,0.81,us,us100077jz,2016-11-14T04:27:38.040Z,"13km E of Kaikoura, New Zealand",earthquake,3,1.9,0.163,11,reviewed,us,us
2016-11-14T03:40:16.370Z,-41.8977,174.5178,10,4.5,mb,,114,0.271,1.14,us,us100077jt,2016-11-14T04:14:53.040Z,"63km SE of Blenheim, New Zealand",earthquake,4.1,1.9,0.145,14,reviewed,us,us
2016-11-14T02:45:57.907Z,50.996,178.7992,19.6,3,ml,,,,0.28,ak,ak14362056,2016-11-17T02:45:19.096Z,"107km S of Little Sitkin Island, Alaska",earthquake,,1,,,reviewed,ak,ak
2016-11-14T02:45:33.335Z,50.9715,178.8114,10.8,3,ml,,,,0.56,ak,ak14329357,2016-11-17T02:45:10.026Z,"110km S of Little Sitkin Island, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2016-11-14T02:35:42.901Z,50.9826,178.8064,7.2,3.1,ml,,,,0.6,ak,ak14329343,2016-11-17T02:44:26.014Z,"109km S of Little Sitkin Island, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2016-11-14T02:34:41.370Z,35.279,25.0503,49.18,4,mb,,69,1.138,1.27,us,us100077ji,2016-11-14T04:05:45.040Z,"3km SE of Tilisos, Greece",earthquake,6.4,12.1,0.134,15,reviewed,us,us
2016-11-14T02:26:48.019Z,50.9555,178.8996,17.3,2.8,ml,,,,0.29,ak,ak14362051,2016-11-17T02:44:25.354Z,"113km SSE of Little Sitkin Island, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2016-11-14T02:23:23.028Z,51.1,178.8491,29.3,3,ml,,,,0.46,ak,ak14328962,2016-11-17T02:44:25.021Z,"97km SSE of Little Sitkin Island, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2016-11-14T02:18:49.761Z,57.1321,-157.4976,6.1,2.8,ml,,,,0.52,ak,ak14328957,2016-11-17T02:44:24.631Z,"124km NE of Chignik Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-14T02:16:06.745Z,51.1325,178.7609,14.3,3,ml,,,,0.45,ak,ak14362048,2016-11-17T02:44:24.309Z,"92km S of Little Sitkin Island, Alaska",earthquake,,3,,,reviewed,ak,ak
2016-11-14T02:15:07.969Z,51.0495,178.7554,13.1,3.1,ml,,,,0.31,ak,ak14362047,2016-11-17T02:44:24.010Z,"101km S of Little Sitkin Island, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2016-11-14T02:13:34.032Z,51.0381,178.7285,12.2,4.7,ml,,,,0.58,ak,ak14362046,2016-11-17T02:44:23.713Z,"102km S of Little Sitkin Island, Alaska",earthquake,,2.9,,,reviewed,ak,ak
2016-11-14T02:12:17.830Z,51.0879,178.8627,35,5.4,mb,,127,0.399,1.08,us,us100077jc,2016-11-17T19:49:53.000Z,"98km SSE of Little Sitkin Island, Alaska",earthquake,8.3,1.9,0.028,440,reviewed,us,us
2016-11-14T02:07:43.810Z,-42.5275,173.2972,17.31,4,mb,,143,0.21,0.7,us,us100077j8,2016-11-17T04:52:53.040Z,"34km WSW of Kaikoura, New Zealand",earthquake,4.4,6.2,0.298,3,reviewed,us,us
2016-11-14T02:07:31.830Z,40.5792,73.3447,44.88,4.4,mb,,58,1.611,0.79,us,us100077ja,2016-11-14T15:36:46.042Z,"21km S of Uzgen, Kyrgyzstan",earthquake,6.1,3.7,0.092,34,reviewed,us,us
2016-11-14T01:40:31.000Z,18.694,-66.6451,13,2.8,Md,13,216,0.2407485,0.38,pr,pr16319000,2016-11-14T02:07:11.462Z,"25km NNE of Arecibo, Puerto Rico",earthquake,1.3,1.2,0,11,reviewed,pr,pr
2016-11-14T01:39:51.337Z,58.8268,-137.0316,1.5,2.8,ml,,,,0.74,ak,ak14328813,2016-11-17T02:44:22.246Z,"88km WNW of Gustavus, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-14T01:33:44.590Z,42.8255,13.0718,10,4.1,mb,,47,0.032,0.89,us,us100077it,2016-11-14T03:27:39.040Z,"4km NNW of Norcia, Italy",earthquake,5.8,1.9,0.175,9,reviewed,us,us
2016-11-14T01:30:11.810Z,-42.459,173.8976,10,5.4,mb,,155,0.268,0.83,us,us100077iv,2016-11-17T02:32:30.040Z,"18km ESE of Kaikoura, New Zealand",earthquake,4.3,1.9,0.09,42,reviewed,us,us
2016-11-14T01:28:21.050Z,-42.0687,173.9285,10,5.2,mb,,67,0.355,1.11,us,us100077ip,2016-11-14T01:45:16.040Z,"42km NNE of Kaikoura, New Zealand",earthquake,2.8,1.9,0.085,46,reviewed,us,us
2016-11-14T00:34:22.530Z,-42.5856,173.2838,10,6.5,mww,,56,0.253,1.13,us,us100077hw,2016-11-18T18:30:55.940Z,"38km WSW of Kaikoura, New Zealand",earthquake,4.4,1.7,,,reviewed,us,us
2016-11-14T00:22:38.750Z,40.4038333,-124.49,25.38,2.95,ml,25,250,0.1367,0.16,nc,nc72724660,2016-11-15T03:13:03.347Z,"27km SW of Ferndale, California",earthquake,0.69,0.82,0.19,14,reviewed,nc,nc
2016-11-14T00:16:07.133Z,54.0464,-165.1366,75.9,2.5,ml,,,,0.31,ak,ak14327922,2016-11-17T02:44:20.809Z,"42km ESE of Akutan, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-11-13T23:56:44.750Z,13.8634,120.6928,126.26,4.7,mb,,58,8.285,0.84,us,us100077hk,2016-11-14T01:39:45.597Z,"2km NNW of Hukay, Philippines",earthquake,7.7,7.2,0.058,89,reviewed,us,us
2016-11-13T23:54:58.490Z,-41.7331,174.3299,13.21,4.6,mb,,134,0.088,1.34,us,us100077hm,2016-11-14T00:14:21.040Z,"39km SE of Blenheim, New Zealand",earthquake,2.5,3.3,0.182,9,reviewed,us,us
2016-11-13T23:49:10.260Z,-41.787,174.4717,10,5.2,mb,,59,0.196,1.07,us,us100077hf,2016-11-14T22:09:28.040Z,"52km SE of Blenheim, New Zealand",earthquake,3.9,1.9,0.089,41,reviewed,us,us
2016-11-13T23:17:33.420Z,-42.0947,173.8078,11.92,5,mb,,58,0.378,0.91,us,us100077ha,2016-11-14T22:32:48.040Z,"36km NNE of Kaikoura, New Zealand",earthquake,2.3,3.1,0.087,67,reviewed,us,us
2016-11-13T22:46:23.530Z,37.634,-119.3553333,11.67,2.57,md,48,59,0.2345,0.07,nc,nc72724635,2016-11-15T00:22:03.507Z,"22km ESE of Yosemite Valley, California",earthquake,0.25,0.81,0.296,48,reviewed,nc,nc
2016-11-13T22:19:32.130Z,-42.3536,173.0585,10,5.1,mwr,,73,0.361,0.94,us,us100077g5,2016-11-14T21:29:54.040Z,"51km W of Kaikoura, New Zealand",earthquake,1.6,1.9,0.044,50,reviewed,us,us
2016-11-13T21:58:29.100Z,17.9295,-65.6221,5,3,Md,10,172.8,0.30273225,0.46,pr,pr16318007,2016-11-13T22:22:05.324Z,"24km SW of Esperanza, Puerto Rico",earthquake,1.5,2.2,0,8,reviewed,pr,pr
2016-11-13T21:57:40.440Z,-42.3047,173.7802,10,4.2,mwr,,153,0.21,0.87,us,us100077fw,2016-11-13T22:18:08.040Z,"14km NE of Kaikoura, New Zealand",earthquake,2,1.9,0.065,23,reviewed,us,us
2016-11-13T20:52:06.050Z,-6.1041,149.3757,65.17,5.3,mb,,80,3.364,0.78,us,us100077f9,2016-11-13T21:07:47.040Z,"22km WNW of Kandrian, Papua New Guinea",earthquake,5.1,11.3,0.101,33,reviewed,us,us
2016-11-13T20:22:13.550Z,-42.2914,173.8065,10,4.9,mb,,130,0.234,1.1,us,us100077f0,2016-11-13T20:47:06.040Z,"16km NE of Kaikoura, New Zealand",earthquake,4.5,1.9,0.186,9,reviewed,us,us
2016-11-13T20:14:50.780Z,-42.3703,173.8945,10,4.9,mb,,134,0.267,1.15,us,us100077ey,2016-11-13T20:35:02.040Z,"18km ENE of Kaikoura, New Zealand",earthquake,4.1,1.8,0.122,21,reviewed,us,us
2016-11-13T19:38:07.070Z,-41.827,174.4443,10,4.6,mb,,114,0.439,1.36,us,us100077en,2016-11-13T20:20:08.040Z,"53km SE of Blenheim, New Zealand",earthquake,2.4,1.9,0.152,13,reviewed,us,us
2016-11-13T19:28:44.000Z,-41.73,174.34,8,5.7,mww,,,,0.94,us,us100077ef,2016-11-16T00:47:37.895Z,"40km SE of Blenheim, New Zealand",earthquake,3.5,5.5,,,reviewed,wel,us
2016-11-13T18:59:07.550Z,-42.3626,173.9899,10,5.1,mb,,135,0.338,0.81,us,us100077e0,2016-11-13T19:15:17.040Z,"25km E of Kaikoura, New Zealand",earthquake,4,1.9,0.102,31,reviewed,us,us
2016-11-13T18:58:30.900Z,18.6455,-65.2666,59,2.9,Md,5,230.4,0.33686823,0.14,pr,pr16318006,2016-11-13T20:57:51.150Z,"38km N of Culebra, Puerto Rico",earthquake,4.6,3.2,0,5,reviewed,pr,pr
2016-11-13T18:49:24.480Z,-41.99,174.0219,10,4.7,mb,,114,0.28,0.48,us,us100077dx,2016-11-13T22:22:08.412Z,"52km S of Blenheim, New Zealand",earthquake,3.5,1.9,0.143,15,reviewed,us,us
2016-11-13T18:35:47.466Z,53.632,-164.956,60,2.9,ml,,,,0.51,ak,ak14325572,2016-11-17T21:09:22.280Z,"77km SE of Akutan, Alaska",earthquake,,2.7,,,reviewed,ak,ak
2016-11-13T18:34:26.060Z,-41.9152,174.2154,10,4.8,mb,,115,0.166,0.86,us,us100077dn,2016-11-13T18:49:17.040Z,"49km SSE of Blenheim, New Zealand",earthquake,3.5,1.9,0.127,19,reviewed,us,us
2016-11-13T18:19:06.800Z,17.9002,-65.6163,7,2.5,Md,4,255.6,0.32698676,0.2,pr,pr16318005,2016-11-13T20:40:58.004Z,"26km SW of Esperanza, Puerto Rico",earthquake,1.5,1.7,0,4,reviewed,pr,pr
2016-11-13T18:16:36.880Z,-42.6355,173.2285,10,4.9,mb,,130,0.317,0.92,us,us100077d9,2016-11-13T19:08:36.040Z,"45km SW of Kaikoura, New Zealand",earthquake,3.3,1.9,0.133,18,reviewed,us,us
2016-11-13T18:10:26.740Z,-42.7167,172.9191,10,4.5,mb,,104,0.264,1.01,us,us100077d6,2016-11-13T21:46:01.040Z,"52km NNE of Amberley, New Zealand",earthquake,2.3,1.9,0.221,6,reviewed,us,us
2016-11-13T17:52:53.590Z,-32.0657,-68.2729,128.98,5.1,mb,,48,0.625,1.45,us,us100077cs,2016-11-13T19:36:55.760Z,"45km S of Caucete, Argentina",earthquake,7.5,10.2,0.138,17,reviewed,us,us
2016-11-13T17:32:34.947Z,53.925,-163.4348,14.6,2.5,ml,,,,0.44,ak,ak14363002,2016-11-17T21:09:21.271Z,"103km S of False Pass, Alaska",earthquake,,3.7,,,reviewed,ak,ak
2016-11-13T17:17:38.660Z,-42.5401,173.8158,10,5.2,mb,,125,0.239,0.86,us,us100077ck,2016-11-13T21:27:35.040Z,"18km SE of Kaikoura, New Zealand",earthquake,4.4,1.9,0.11,27,reviewed,us,us
2016-11-13T16:53:19.710Z,-41.7699,174.2468,14.97,4.6,mb,,105,0.032,0.79,us,us100077cf,2016-11-14T16:12:45.040Z,"37km SE of Blenheim, New Zealand",earthquake,4.1,5.6,0.133,19,reviewed,us,us
2016-11-13T16:23:45.490Z,-41.9663,174.0567,13.79,4.3,mb,,114,0.246,0.67,us,us100077c8,2016-11-14T16:01:22.040Z,"50km S of Blenheim, New Zealand",earthquake,3.5,4.2,0.178,9,reviewed,us,us
2016-11-13T16:08:53.890Z,-42.4951,173.3271,17.87,4.4,mb,,139,0.175,0.63,us,us100077c5,2016-11-14T15:44:58.040Z,"30km WSW of Kaikoura, New Zealand",earthquake,4.4,8,0.309,3,reviewed,us,us
2016-11-13T15:58:01.200Z,-41.7294,174.246,13.07,4.5,mb,,132,0.031,0.67,us,us100077c1,2016-11-14T15:11:47.040Z,"34km SE of Blenheim, New Zealand",earthquake,2.4,7.3,0.242,5,reviewed,us,us
2016-11-13T15:42:49.250Z,-37.1015,178.8372,19.13,5.1,mb,,105,0.624,0.76,us,us100077fk,2016-11-14T14:34:37.040Z,"175km NE of Opotiki, New Zealand",earthquake,11.2,4.6,0.092,38,reviewed,us,us
2016-11-13T15:33:03.130Z,-41.8691,174.3031,11.71,5.1,mwr,,89,0.137,0.96,us,us100077bl,2016-11-14T14:04:15.040Z,"48km SE of Blenheim, New Zealand",earthquake,3.2,4.1,0.054,33,reviewed,us,us
2016-11-13T14:50:38.370Z,-28.8827,-71.5608,20.53,4.8,mwr,,98,0.764,1.18,us,us100077b9,2016-11-13T22:15:07.299Z,"85km WSW of Vallenar, Chile",earthquake,4.8,5.8,,,reviewed,us,guc
2016-11-13T14:18:32.350Z,36.4756,70.4134,147.64,4.5,mb,,96,0.661,0.58,us,us100077az,2016-11-15T16:41:40.180Z,"50km ESE of Farkhar, Afghanistan",earthquake,6.4,7.6,0.382,2,reviewed,us,us
2016-11-13T14:15:47.290Z,-41.9427,174.0833,10,4.2,mb,,160,0.216,1.13,us,us100077ax,2016-11-13T20:56:40.040Z,"48km SSE of Blenheim, New Zealand",earthquake,2.7,2,0.305,3,reviewed,us,us
2016-11-13T14:01:01.790Z,-28.872,-67.4683,110.24,5.7,mwr,,27,2.461,0.63,us,us100077ap,2016-11-14T01:29:34.277Z,"32km N of Chilecito, Argentina",earthquake,6.7,2.6,0.071,19,reviewed,us,us
2016-11-13T13:49:59.170Z,-41.7811,174.3646,10.33,5.2,mb,,55,0.117,0.76,us,us100077al,2016-11-13T17:10:44.040Z,"45km SE of Blenheim, New Zealand",earthquake,3.8,4,0.098,34,reviewed,us,us
2016-11-13T13:31:26.630Z,-42.2914,173.6933,8.29,6.2,mww,,61,0.169,0.69,us,us100077aj,2016-11-14T00:53:40.275Z,"12km N of Kaikoura, New Zealand",earthquake,4.3,3.2,,,reviewed,us,us
2016-11-13T13:26:08.590Z,36.7399,-98.0225,5,2.5,ml,,49,0.163,0.32,us,us100077ai,2016-11-14T12:40:23.064Z,"26km WSW of Medford, Oklahoma",earthquake,1.2,2,0.042,73,reviewed,us,us
2016-11-13T13:21:12.500Z,-41.8159,174.2091,10,5.3,mb,,53,0.067,1.01,us,us100077ag,2016-11-13T16:25:24.040Z,"39km SSE of Blenheim, New Zealand",earthquake,5.4,1.7,0.07,67,reviewed,us,us
2016-11-13T13:12:30.660Z,-41.8566,174.0259,20.92,4.9,mb,,57,0.176,0.81,us,us100077ac,2016-11-13T16:06:19.040Z,"38km S of Blenheim, New Zealand",earthquake,2.5,6.1,0.136,17,reviewed,us,us
2016-11-13T13:10:10.813Z,51.7122,179.6039,131.1,3.3,ml,,,,0.75,ak,ak14323253,2016-11-17T21:09:16.038Z,"26km S of Semisopochnoi Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-11-13T12:52:19.190Z,-42.232,173.6438,4.92,4.9,mb,,144,0.544,0.51,us,us100077a8,2016-11-13T13:18:19.040Z,"19km N of Kaikoura, New Zealand",earthquake,2.3,8.5,0.28,4,reviewed,us,us
2016-11-13T12:38:38.880Z,-41.6951,174.222,19.4,5.2,mb,,100,0.054,1.01,us,us100077ad,2016-11-13T13:22:25.040Z,"29km SE of Blenheim, New Zealand",earthquake,3.1,3.8,0.118,24,reviewed,us,us
2016-11-13T12:37:45.360Z,-42.3911,173.3647,10,5.2,mb,,123,0.131,0.65,us,us100077a0,2016-11-13T13:12:59.549Z,"26km W of Kaikoura, New Zealand",earthquake,1.9,1.9,0.191,9,reviewed,us,us
2016-11-13T12:37:16.130Z,-17.4442,-174.1895,97.12,4.7,mb,,72,4.213,0.82,us,us100077a6,2016-11-13T13:29:24.040Z,"135km N of Neiafu, Tonga",earthquake,8.3,7.2,0.115,23,reviewed,us,us
2016-11-13T12:30:37.549Z,68.5466,-144.7525,8.4,2.6,ml,,,,0.72,ak,ak14323220,2016-11-17T21:05:22.993Z,"56km NE of Arctic Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-13T12:25:55.460Z,-42.712,172.8343,9.58,5.2,mb,,68,0.42,0.94,us,us1000779s,2016-11-13T20:28:25.255Z,"51km N of Amberley, New Zealand",earthquake,4.5,4.4,0.095,37,reviewed,us,us
2016-11-13T12:20:44.270Z,-42.2839,173.4519,10.46,4.9,mb,,98,0.147,0.56,us,us1000779m,2016-11-13T20:23:26.038Z,"23km NW of Kaikoura, New Zealand",earthquake,3.6,5.2,0.101,31,reviewed,us,us
2016-11-13T12:04:15.560Z,-41.684,174.4913,13.67,5,mb,,102,0.583,1.46,us,us1000779j,2016-11-13T20:06:56.253Z,"46km SSW of Brooklyn, New Zealand",earthquake,7,4.8,0.12,22,reviewed,us,us
2016-11-13T11:52:45.170Z,-42.1985,173.6145,16.04,6.1,mww,,44,0.224,1.21,us,us1000779b,2016-11-13T23:50:47.778Z,"23km NNW of Kaikoura, New Zealand",earthquake,3.7,3,,,reviewed,us,us
2016-11-13T11:41:49.100Z,-41.7875,174.1117,10,5.7,mb,,67,0.085,1.23,us,us10007797,2016-11-13T19:44:35.318Z,"32km SSE of Blenheim, New Zealand",earthquake,3.9,1.8,0.096,39,reviewed,us,us
2016-11-13T11:32:07.310Z,-42.2536,173.6298,10,6.5,mww,,31,0.175,1.77,us,us10007795,2016-11-13T23:23:55.905Z,"17km NNW of Kaikoura, New Zealand",earthquake,4.5,1.7,,,reviewed,us,us
2016-11-13T11:28:13.960Z,63.0317,-150.9479,117.6,3.1,ml,,,,0.46,ak,ak14322898,2016-11-17T21:05:21.250Z,"89km NNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-13T11:12:39.250Z,-42.3902,173.6554,10.37,5.8,mb,,79,0.694,0.99,us,us10007798,2016-11-13T23:02:09.834Z,"2km NW of Kaikoura, New Zealand",earthquake,4.8,4.7,0.088,47,reviewed,us,us
2016-11-13T11:04:54.760Z,28.2298,143.5938,10,4.9,mb,,170,1.684,0.78,us,us1000778k,2016-11-13T13:44:45.040Z,"186km NE of Chichi-shima, Japan",earthquake,5.6,1.9,0.15,14,reviewed,us,us
2016-11-13T11:02:56.970Z,-42.7568,173.0766,23,7.8,mww,,143,0.482,0.88,us,us1000778i,2016-11-22T01:12:07.341Z,"53km NNE of Amberley, New Zealand",earthquake,3.3,2,,,reviewed,us,us
2016-11-13T07:43:17.550Z,-17.8401,-178.0576,545.67,4.4,mb,,72,3.707,0.74,us,us10007788,2016-11-13T08:15:35.040Z,"Fiji region",earthquake,12.2,7.2,0.05,115,reviewed,us,us
2016-11-13T05:50:37.735Z,57.0683,-157.6597,10.5,2.6,ml,,,,0.6,ak,ak14322304,2016-11-17T21:05:14.128Z,"112km NE of Chignik Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-13T05:41:17.000Z,19.256,-66.5935,25,3.2,Md,13,252,0.77704272,0.27,pr,pr16318002,2016-11-13T07:21:11.821Z,"87km N of Arecibo, Puerto Rico",earthquake,1.1,17.3,0,11,reviewed,pr,pr
2016-11-13T05:37:12.200Z,18.5953,-66.5684,3,2.7,Md,3,244.8,0.30273225,0.43,pr,pr16318004,2016-11-13T08:35:36.953Z,"15km N of Garrochales, Puerto Rico",earthquake,4.1,1.8,0,3,reviewed,pr,pr
2016-11-13T04:53:46.140Z,31.3414,142.2804,28.61,4.5,mb,,136,2.738,0.86,us,us1000777d,2016-11-13T05:26:16.040Z,"Izu Islands, Japan region",earthquake,10.5,4.8,0.156,12,reviewed,us,us
2016-11-13T04:48:08.020Z,47.7136667,-113.7128333,7.97,3.06,ml,20,180,0.251,0.16,mb,mb80189089,2016-11-14T17:59:45.970Z,"33km E of Polson, Montana",earthquake,0.54,1.12,0.156,16,reviewed,mb,mb
2016-11-13T03:51:02.730Z,-20.0247,-177.8906,525.96,4.5,mb,,117,4.46,0.63,us,us10007778,2016-11-13T05:12:03.040Z,"109km NE of Ndoi Island, Fiji",earthquake,14,7,0.093,34,reviewed,us,us
2016-11-13T03:30:45.002Z,51.2843,-173.8731,20.8,3.6,ml,,,,0.85,ak,ak14321753,2016-11-17T21:05:08.656Z,"103km SSE of Atka, Alaska",earthquake,,2.7,,,reviewed,ak,ak
2016-11-13T02:09:43.400Z,19.281,-68.9199,14.3,4.8,Ml,48,216,0.26500301,1.46,pr,pr16318001,2016-11-13T15:31:02.799Z,"33km NE of Miches, Dominican Republic",earthquake,10,10,0,19,reviewed,pr,pr
2016-11-13T01:17:35.609Z,51.3004,178.7099,17.9,2.5,ml,,,,0.23,ak,ak14320943,2016-11-17T21:05:05.928Z,"73km S of Little Sitkin Island, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2016-11-13T01:06:51.983Z,57.058,-157.6208,12.8,3.4,ml,,,,0.57,ak,ak14320937,2016-11-17T21:07:31.635Z,"113km NE of Chignik Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-13T01:06:28.200Z,19.2686,-66.607,27,3.5,Md,17,248.4,0.79051745,0.23,pr,pr16318000,2016-11-13T01:55:37.883Z,"88km N of Arecibo, Puerto Rico",earthquake,0.9,11.1,0,15,reviewed,pr,pr
2016-11-13T01:04:45.569Z,41.8539,-119.6407,10.4,2.5,ml,7,123.02,0.153,0.1879,nn,nn00566285,2016-11-14T02:35:16.565Z,"69km ESE of Lakeview, Oregon",earthquake,,4.2,0.26,5,reviewed,nn,nn
2016-11-13T01:01:51.930Z,-28.1017,-67.3245,121.05,5.7,mb,,35,2.04,0.72,us,us1000776j,2016-11-13T03:07:09.646Z,"24km E of Tinogasta, Argentina",earthquake,8.6,6.8,0.025,587,reviewed,us,us
2016-11-13T00:55:46.180Z,-24.9817,-179.9581,490.46,4.6,mb,,119,7.435,1.14,us,us1000776l,2016-11-13T05:03:46.040Z,"South of the Fiji Islands",earthquake,13.1,7.4,0.086,40,reviewed,us,us
2016-11-13T00:30:38.293Z,62.1525,-151.1984,14,3.3,ml,,,,0.76,ak,ak14320925,2016-11-17T21:05:58.166Z,"59km WSW of Talkeetna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2016-11-12T22:43:22.570Z,37.0069,142.0324,18.22,4.6,mb,,135,1.311,0.89,us,us10007766,2016-11-12T23:08:04.040Z,"102km E of Iwaki, Japan",earthquake,6,5.5,0.122,20,reviewed,us,us
2016-11-12T22:35:15.140Z,52.5345,-174.2805,138.3,4.2,mb,,157,1.179,0.83,us,us10007764,2016-11-18T22:23:22.048Z,"38km N of Atka, Alaska",earthquake,12.8,11.1,0.083,41,reviewed,us,us
2016-11-12T22:06:57.573Z,56.9913,-157.4403,3.1,2.9,ml,,,,0.79,ak,ak14320629,2016-11-18T20:22:10.157Z,"115km NE of Chignik Lake, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2016-11-12T22:01:06.188Z,57.057,-157.859,15,2.5,ml,,,,0.75,ak,ak14320624,2016-11-18T20:22:09.783Z,"105km NNE of Chignik Lake, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2016-11-12T21:52:36.711Z,57.0687,-157.6624,10.3,5.2,ml,,,,0.77,ak,ak14320353,2016-11-18T22:31:43.485Z,"106km NNE of Chignik Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-12T21:07:33.740Z,-6.3431,103.5635,42.23,4.6,mb,,111,2.06,0.64,us,us1000775l,2016-11-12T22:37:56.040Z,"123km SSW of Biha, Indonesia",earthquake,8.5,9,0.085,41,reviewed,us,us
2016-11-12T20:51:07.930Z,6.0981,-82.7073,10,4.2,mb,,160,2.464,0.37,us,us1000775k,2016-11-13T05:13:22.040Z,"214km S of Punta de Burica, Panama",earthquake,8.6,2,0.2,7,reviewed,us,us
2016-11-12T20:43:56.500Z,36.8194,-97.6339,7.999,2.5,ml,,51,,0.21,us,us1000775j,2016-11-18T04:46:09.040Z,"9km E of Medford, Oklahoma",earthquake,0.9,8.4,,,reviewed,tul,tul
2016-11-12T20:20:10.544Z,53.6009,-164.913,59.6,2.8,ml,,,,0.29,ak,ak14320339,2016-11-18T20:22:07.085Z,"82km SE of Akutan, Alaska",earthquake,,4.7,,,reviewed,ak,ak
2016-11-12T20:08:48.820Z,6.1803,-82.4554,10,5,mb,,132,2.413,1.05,us,us1000775e,2016-11-15T23:30:51.446Z,"209km SSE of Punta de Burica, Panama",earthquake,8.6,1.9,0.036,249,reviewed,us,us
2016-11-12T19:33:56.158Z,53.564,-164.8847,50,2.8,ml,,,,0.4,ak,ak14320337,2016-11-18T20:22:06.447Z,"86km SE of Akutan, Alaska",earthquake,,5.6,,,reviewed,ak,ak
2016-11-12T18:35:02.660Z,60.4377,-150.8826,66.3,3.1,ml,,,,0.65,ak,ak14320059,2016-11-18T22:23:20.067Z,"9km ESE of Soldotna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
